amparo_legal,categoria,codigo_modalidade,codigo_tipo,contratante,data_assinatura,data_proposta_comercial,data_publicacao,fornecedor,id,informacao_complementar,justificativa_inativo,licitacao_numero,links,modalidade,num_parcelas,numero,objeto,processo,prorrogavel,receita_despesa,sistema_origem_licitacao,situacao,subcategoria,subtipo,tipo,unidade_compra,unidades_requisitantes,valor_acumulado,valor_global,valor_inicial,valor_parcela,vigencia_fim,vigencia_inicio
LEI 14.133/2021 - Artigo: 75 - Inciso: II,Serviços,06,50,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-09-18,2023-08-25,2023-10-17,"{'cnpj_cpf_idgener': '23.248.665/0001-14', 'nome': 'HOMEMURBANO LTDA', 'tipo': 'JURIDICA'}",221397,,,04599/2023,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/221397/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/221397/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/221397/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/221397/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/221397/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/221397/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/221397/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/221397/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/221397/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/221397/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/221397/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/221397/terceirizados'}",Dispensa,24,04599/2023,CONTRATAÇÃO DE FERRAMENTA DE ENVIO EM MASSA DE E-MAIL (E-MAIL MARKETING).,000000248736,Sim,Despesa,,Ativo,,,Contrato,179087,,"37.904,64","37.904,72","37.904,72","1.579,36",2025-09-18,2023-09-18
LEI 14.133/2021 - Artigo: 28 - Inciso: I,Serviços de Engenharia,05,50,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-10-16,2023-07-10,2023-10-17,"{'cnpj_cpf_idgener': '01.114.245/0001-02', 'nome': 'CONNECTOR ENGENHARIA LTDA', 'tipo': 'JURIDICA'}",221435,,,00117/2023,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/221435/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/221435/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/221435/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/221435/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/221435/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/221435/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/221435/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/221435/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/221435/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/221435/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/221435/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/221435/terceirizados'}",Pregão,1,05462/2023,"CONTRATAÇÃO DA EMPRESA DE ENGENHARIA PARAREALIZAÇÃO DE OBRA DE REFORMA E REVITALIZAÇÃO DO SISTEMA DE AR-CONDICIONADO QUE ATENDE
AO EDIFÍCIO-SEDE DO BANCO CENTRAL DO BRASIL EM BRASÍLIA/DF.",000000215754,Sim,Despesa,,Ativo,,,Contrato,179087,,"41.032.832,54","630.820,65","22.108.213,04","630.820,65",2027-01-16,2023-10-16
LEI 14.133/2021 - Artigo: 74 - Inciso: III - Alinea: F,Serviços,07,99,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-10-20,,2023-10-20,"{'cnpj_cpf_idgener': '07.624.814/0001-46', 'nome': 'BRAVO INSTITUTO CULTURAL HISPANO-AMERICANO LTDA', 'tipo': 'JURIDICA'}",222145,,,05877/2023,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/222145/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/222145/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/222145/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/222145/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/222145/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/222145/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/222145/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/222145/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/222145/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/222145/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/222145/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/222145/terceirizados'}",Inexigibilidade,1,2023NE005877,"INSCRIÇÃO DE SERVIDOR DO DEPES NO CURSO “ESPANHOL – PARTICULAR”, PROMOVIDO PELA EMPRESA BRAVO INSTITUTO CULTURAL HISPANO-AMERICANO",000000256046,Não,Despesa,,Ativo,,,Empenho,179087,,"960,00","960,00","960,00","960,00",2024-10-22,2023-10-23
LEI 14.133/2021 - Artigo: 74 - Inciso: I,Serviços,07,50,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-10-17,2023-08-11,2023-10-20,"{'cnpj_cpf_idgener': '00.000.000/0001-91', 'nome': 'BANCO DO BRASIL SA', 'tipo': 'JURIDICA'}",222250,,,50779/2023,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/222250/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/222250/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/222250/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/222250/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/222250/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/222250/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/222250/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/222250/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/222250/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/222250/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/222250/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/222250/terceirizados'}",Inexigibilidade,1,50779/2023,"CONTRATAÇÃO DO BANCO DO BRASIL PARA A EXECUÇÃO DOS SERVIÇOS DE PAGAMENTO, RECEBIMENTO E OUTROS SERVIÇOS BANCÁRIOS DE INTERESSE DO BANCO CENTRAL EM CONTRAPARTIDA À CESSÃO DE USO AO BANCO DO BRASIL DE ÁREAS DE IMÓVEIS E BENS MÓVEIS DO BANCO CENTRAL, CONFORME ESTABELECE TABELA EM ANEXO, PARA SEREM UTILIZADOS NA INSTALAÇÃO E FUNCIONAMENTO DE AGÊNCIAS E TERMINAIS DE AUTOATENDIMENTO DO BANCO DO BRASIL",00000249110,Sim,Despesa,,Ativo,,,Contrato,179087,,"0,01","0,01","0,01","0,01",2028-10-17,2023-10-17
LEI 14.133/2021 - Artigo: 74 - Inciso: III - Alinea: F,Serviços,07,99,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-10-27,2023-10-20,2023-10-27,"{'cnpj_cpf_idgener': '00.476.614/0001-44', 'nome': 'INSTITUTO BRASILEIRO DE CIENCIA BANCARIA', 'tipo': 'JURIDICA'}",223643,,,06028/2023,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/223643/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/223643/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/223643/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/223643/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/223643/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/223643/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/223643/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/223643/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/223643/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/223643/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/223643/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/223643/terceirizados'}",Inexigibilidade,1,2023NE006028,"CONTRATAÇÃO DE CURSO INTELIGÊNCIA ARTIFICIAL , MACHINE LEARNING E PROCESSAMENTO DE LINGUAGEM NATURAL",000000256321,Não,Despesa,,Ativo,,,Empenho,179087,,"0,00","50.250,00","50.250,00","50.250,00",2023-11-28,2023-11-07
LEI 14.133/2021 - Artigo: 28 - Inciso: I,Serviços,05,50,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-09-20,2023-08-30,2023-11-03,"{'cnpj_cpf_idgener': '90.347.840/0006-22', 'nome': 'TK ELEVADORES BRASIL LTDA', 'tipo': 'JURIDICA'}",225062,,,00143/2023,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/225062/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/225062/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/225062/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/225062/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/225062/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/225062/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/225062/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/225062/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/225062/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/225062/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/225062/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/225062/terceirizados'}",Pregão,1,04410/2023,"MANUTENÇÃO PREVENTIVA E CORRETIVA, COM FORNECIMENTO DE PEÇAS, EM ELEVADORES INSTALADOS NOS PRÉDIOS DO BANCO CENTRAL DO BRASIL, EM BRASÍLIA",0000243123,Sim,Despesa,,Ativo,,,Contrato,179087,,"650.000,00","650.000,00","650.000,00","650.000,00",2025-09-20,2023-09-20
LEI 14.133/2021 - Artigo: 28 - Inciso: I,Mão de Obra,05,50,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-11-14,2023-08-28,2023-11-16,"{'cnpj_cpf_idgener': '09.557.452/0001-43', 'nome': 'MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA', 'tipo': 'JURIDICA'}",227484,,,00129/2023,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/227484/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/227484/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/227484/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/227484/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/227484/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/227484/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/227484/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/227484/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/227484/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/227484/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/227484/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/227484/terceirizados'}",Pregão,12,06228/2023,"CONTRATAÇÃO DE SERVIÇOS CONTÍNUOS DE SAÚDE E ATENÇÃO PSICOSSOCIAL, COM FOCO NA ÁREA DE SAÚDE MENTAL E BEM-ESTAR OCUPACIONAIS A SEREM EXECUTADOS COM REGIME DE DEDICAÇÃO EXCLUSIVA DE MÃO DE OBRA, NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA.",225465,Sim,Despesa,,Ativo,,,Contrato,179087,,"441.868,46","269.328,96","414.094,80","22.444,08",2024-11-14,2023-11-14
LEI 14.133/2021 - Artigo: 75 - Inciso: II,Serviços,06,99,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-11-17,2023-11-06,2023-11-20,"{'cnpj_cpf_idgener': '27.128.534/0001-54', 'nome': 'ANGELICA RODRIGUES MOREIRA 00852656165', 'tipo': 'JURIDICA'}",227933,,,90351/2023,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/227933/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/227933/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/227933/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/227933/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/227933/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/227933/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/227933/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/227933/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/227933/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/227933/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/227933/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/227933/terceirizados'}",Dispensa,1,2023NE006408,"CONTRATAÇÃO DE EQUIPAMENTOS DE SOM COM TRANSPORTE, INSTALAÇÃO/MONTAGEM DE PALCO E EQUIPAMENTOS DE SOM, ACOMPANHAMENTO TÉCNICO, PARA APRESENTAÇÃO MUSICAL QUE OCORRERÁ DURANTE O EVENTO PIX.",258038,Não,Despesa,,Ativo,,,Empenho,179087,,"4.500,00","4.500,00","4.500,00","4.500,00",2023-12-20,2023-11-20
LEI 14.133/2021 - Artigo: 74 - Inciso: III - Alinea: F,Serviços,07,99,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-11-07,,2023-11-21,"{'cnpj_cpf_idgener': '30.933.957/0001-51', 'nome': 'ASSOCIACAO BRASILEIRA DE CRIPTOECONOMIA', 'tipo': 'JURIDICA'}",228371,,,90350/2023,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/228371/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/228371/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/228371/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/228371/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/228371/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/228371/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/228371/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/228371/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/228371/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/228371/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/228371/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/228371/terceirizados'}",Inexigibilidade,1,2023NE006283,CONTRATAÇÃO DE CURSO DE FORMAÇÃO EM BLOCKCHAIN E ATIVOS VIRTUAIS PROMOVIDO PELA ABCRIPTO,257139,Não,Despesa,,Ativo,,,Empenho,179087,,"0,00","15.000,00","15.000,00","15.000,00",2023-12-14,2023-11-21
LEI 14.133/2021 - Artigo: 75 - Inciso: II,Serviços,06,99,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-11-24,2023-10-31,2023-11-24,"{'cnpj_cpf_idgener': '33.715.399/0001-46', 'nome': 'EDUARDO ATSUSHI SHIMAMOTO CONSULTORIA EMPRESARIAL', 'tipo': 'JURIDICA'}",229525,,,90165/2022,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/229525/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/229525/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/229525/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/229525/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/229525/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/229525/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/229525/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/229525/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/229525/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/229525/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/229525/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/229525/terceirizados'}",Dispensa,1,2023NE006500,"CONTRATAÇÃO DA ASSINATURA DE ACESSO REGULAR AOS DADOS DA BASE DE ""BALANÇOS PATRIMONIAIS"", COLETADOS POR EMPRESA DE CONSULTORIA EMPRESARIAL.",257516,Sim,Despesa,,Ativo,,,Empenho,179087,,"0,00","3.200,00","3.200,00","3.200,00",2025-11-27,2023-11-27
LEI 14.133/2021 - Artigo: 75 - Inciso: II,Serviços,06,99,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-11-24,2023-11-14,2023-11-24,"{'cnpj_cpf_idgener': '06.911.965/0001-12', 'nome': 'BRASILIA ELETRONICA REPAROS DE AUDIO E VIDEO LTDA', 'tipo': 'JURIDICA'}",229612,,,90034/2022,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/229612/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/229612/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/229612/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/229612/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/229612/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/229612/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/229612/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/229612/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/229612/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/229612/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/229612/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/229612/terceirizados'}",Dispensa,1,2023NE006814,"CONTRATAÇÃO DE EMPRESA PARA CONSERTO DE MESA DE SOM DIGITAL PARA O BANCO CENTRAL DO BRASIL, EM BRASÍLIA/DF.",258773,Não,Despesa,,Ativo,,,Empenho,179087,,"0,00","2.885,00","2.885,00","2.885,00",2023-12-11,2023-11-27
