amparo_legal,categoria,codigo_modalidade,codigo_tipo,contratante,data_assinatura,data_proposta_comercial,data_publicacao,fornecedor,id,informacao_complementar,justificativa_inativo,licitacao_numero,links,modalidade,num_parcelas,numero,objeto,processo,prorrogavel,receita_despesa,sistema_origem_licitacao,situacao,subcategoria,subtipo,tipo,unidade_compra,unidades_requisitantes,valor_acumulado,valor_global,valor_inicial,valor_parcela,vigencia_fim,vigencia_inicio
LEI 10.520 / 2002 - Artigo: 1,Compras,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2021-12-17,,2021-12-20,"{'cnpj_cpf_idgener': '10.444.624/0001-51', 'nome': 'SISNAC PRODUTOS PARA SAUDE LTDA', 'tipo': 'JURIDICA'}",128079,,,00036/2021,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/128079/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/128079/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/128079/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/128079/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/128079/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/128079/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/128079/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/128079/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/128079/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/128079/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/128079/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/128079/terceirizados'}",Pregão,1,00010/2021,"O OBJETO DO PRESENTE TERMO DE CONTRATO É A AQUISIÇÃO DE UMA MÁQUINA PARA FRACIONAMENTO DE MEDICAMENTOS LÍQUIDOS, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS ESTABELECIDOS NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL.",63148.014253/2020-68,Sim,Despesa,,Ativo,,,Contrato,765720,,"118.000,00","118.000,00","118.000,00","118.000,00",2022-12-17,2021-12-17
LEI 10.520 / 2002 - Artigo: 1,Compras,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2021-12-17,,2021-12-20,"{'cnpj_cpf_idgener': '29.321.197/0001-42', 'nome': 'TECNOTON APARELHOS MEDICOS LTDA', 'tipo': 'JURIDICA'}",128085,,,00109/2020,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/128085/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/128085/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/128085/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/128085/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/128085/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/128085/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/128085/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/128085/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/128085/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/128085/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/128085/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/128085/terceirizados'}",Pregão,1,00005/2021,"O OBJETO DO PRESENTE CONTRATO É A AQUISIÇÃO DE UM VÍDEO HEAD IMPULSE, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS ESTABELECIDOS NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL.",63148.006483/2020-53,Sim,Despesa,,Ativo,,,Contrato,765720,,"102.000,00","102.000,00","102.000,00","102.000,00",2022-12-17,2021-12-17
LEI 10.520 / 2002 - Artigo: 1,Serviços,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2021-12-30,,2022-01-06,"{'cnpj_cpf_idgener': '27.721.364/0001-17', 'nome': 'BIOXXI SERVICOS DE ESTERILIZACAO LTDA', 'tipo': 'JURIDICA'}",131120,,,00071/2021,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/131120/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/131120/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/131120/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/131120/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/131120/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/131120/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/131120/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/131120/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/131120/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/131120/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/131120/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/131120/terceirizados'}",Pregão,12,00071/2021,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO SERVIÇO DE ESTERILIZAÇÃO, REESTERILIZAÇÃO E REPROCESSAMENTO DE MATERIAIS MÉDICO-CIRÚRGICOS HOSPITALARES E DE ARTIGOS TERMOSSENSÍVEIS, ATRAVÉS DO USO DO GÁS ÓXIDO DE ETILENO, DO HOSPITAL NAVAL MARCÍLIO DIAS (HNMD).",63148.018887/2021-71,Sim,Despesa,,Ativo,,,Contrato,765720,,"1.949.998,68","649.999,56","649.999,56","54.166,63",2025-01-03,2022-01-03
LEI 10.520 / 2002 - Artigo: 1,Obras,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2022-01-24,,2022-01-31,"{'cnpj_cpf_idgener': '72.030.927/0001-85', 'nome': 'SEEL SERVICOS ESPECIAIS DE ENGENHARIA LTDA', 'tipo': 'JURIDICA'}",134077,,,00085/2021,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/134077/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/134077/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/134077/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/134077/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/134077/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/134077/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/134077/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/134077/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/134077/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/134077/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/134077/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/134077/terceirizados'}",Pregão,1,00074/2021,"O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DO SERVIÇO DE REFORMA E AMPLIAÇÃO DO ESTACIONAMENTO EXISTENTE NA PARTE POSTERIOR (COLINA) DO HOSPITAL NAVAL MARCÍLIO DIAS, QUE SERÁ PRESTADO NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA E DEMAIS DOCUMENTOS TÉCNICOS QUE SE ENCONTRAM ANEXOS AO EDITAL DO PREGÃO ELETRÔNICO.",63148.004428/2021-18,Sim,Despesa,,Ativo,,,Contrato,765720,,"45.143.716,55","7.286.743,31","8.710.000,00","7.286.743,31",2023-09-06,2022-01-24
LEI 10.520 / 2002 - Artigo: 1,Serviços,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2022-02-07,,2022-02-10,"{'cnpj_cpf_idgener': '19.972.593/0001-86', 'nome': 'VEENT EMPREENDIMENTOS EMPRESARIAIS LTDA', 'tipo': 'JURIDICA'}",135519,REDUÇÃO DOS VALORES FIXOS NÃO RENOVAVEIS,,00001/2022,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/135519/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/135519/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/135519/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/135519/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/135519/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/135519/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/135519/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/135519/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/135519/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/135519/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/135519/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/135519/terceirizados'}",Pregão,12,00009/2022,"O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE SERVIÇOS CONTINUADOS DE APOIO ADMINISTRATIVO, COM DEDICAÇÃO DE MÃO DE OBRA EXCLUSIVA, PARA O DESEMPENHO REGULAR DE ATIVIDADES MATERIAIS, ACESSÓRIAS E COMPLEMENTARES, AOS ASSUNTOS QUE CONSTITUEM A ÁREA DE COMPETÊNCIA LEGAL DESTE HOSPITAL, COM DISPONIBILIZAÇÃO DE MÃO DE OBRA EM REGIME DE DEDICAÇÃO EXCLUSIVA, QUE SERÃO PRESTADOS NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA, ANEXO AO EDITAL.",63148.024821/2021-10,Sim,Despesa,,Ativo,,,Contrato,765720,,"1.729.531,42","922.277,52","746.705,28","76.856,46",2024-02-07,2022-02-07
LEI 8.666 / 1993 - Artigo: 24 - Inciso: XXII,Serviços,06,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2022-02-01,,2022-02-15,"{'cnpj_cpf_idgener': '60.444.437/0001-46', 'nome': 'LIGHT SERVICOS DE ELETRICIDADE S A', 'tipo': 'JURIDICA'}",136068,,,00003/2021,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/136068/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/136068/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/136068/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/136068/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/136068/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/136068/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/136068/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/136068/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/136068/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/136068/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/136068/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/136068/terceirizados'}",Dispensa,12,00011/2022,"ESTABELECER AS CONDIÇÕES, PROCEDIMENTOS, DIREITOS E OBRIGAÇÕES DAS PARTES REFERENTE AO USO DO SISTEMA DE DISTRIBUIÇÃO DA LIGHT QUE, POR SEU CONTEÚDO DE NATUREZA REGULAMENTAR, FICAM SUJEITAS ÀS ALTERAÇÕES QUE EVENTUALMENTE VENHAM A SER EFETIVADAS PELA ANEEL, AS QUAIS SERÃO DE ACATAMENTO OBRIGATÓRIO E IMEDIATO PELAS PARTES.",63148.004422/2021-32,Sim,Despesa,,Ativo,,,Contrato,765720,,"12.470.690,88","12.470.690,88","12.470.690,88","1.039.224,24",2027-02-01,2022-02-01
LEI 8.666 / 1993 - Artigo: 24 - Inciso: XXII,Serviços,06,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2022-02-01,,2022-02-15,"{'cnpj_cpf_idgener': '60.444.437/0001-46', 'nome': 'LIGHT SERVICOS DE ELETRICIDADE S A', 'tipo': 'JURIDICA'}",136075,,,00003/2021,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/136075/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/136075/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/136075/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/136075/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/136075/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/136075/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/136075/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/136075/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/136075/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/136075/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/136075/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/136075/terceirizados'}",Dispensa,12,00012/2022,"COMPRA DE ENERGIA ELÉTRICA PELO CLIENTE PARA SUPRIMENTO DA UNIDADE CONSUMIDORA SOB SUA RESPONSABILIDADE, CONDIÇÕES ESSAS QUE, NO SEU CONTEÚDO DE NATUREZA REGULAMENTAR, ASSIM COMO AS DEMAIS DA MESMA NATUREZA INTEGRANTES  DESTE CONTRATO.",63148.004422/2021-32,Sim,Despesa,,Ativo,,,Contrato,765720,,"12.470.690,88","12.470.690,88","12.470.690,88","1.039.224,24",2027-02-01,2022-02-01
LEI 8.666 / 1993 - Artigo: 25 - Inciso: I,Compras,07,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2021-12-06,,2022-02-15,"{'cnpj_cpf_idgener': '58.295.213/0021-11', 'nome': 'PHILIPS MEDICAL SYSTEMS LTDA', 'tipo': 'JURIDICA'}",136109,,,00019/2021,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/136109/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/136109/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/136109/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/136109/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/136109/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/136109/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/136109/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/136109/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/136109/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/136109/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/136109/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/136109/terceirizados'}",Inexigibilidade,1,00066/2021,AQUISIÇÃO DE MÓDULOS DE MONITORIZAÇÃO DO BLOQUEIO NEUROMUSCULAR E MÓDULOS DE MONITORIZAÇÃO PARA MONITORES PHILIPS INTELLIVUE CONFORME ESPECIFICAÇÕES E QUANTITATIVOS ESTABELECIDOS NO PROJETO BÁSICO.,63148.003851/2021-92,Sim,Despesa,,Ativo,,,Contrato,765720,,"372.279,44","372.279,44","372.279,44","372.279,44",2022-12-06,2021-12-06
LEI 10.520 / 2002 - Artigo: 1,Serviços de Engenharia,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2022-02-14,,2022-02-25,"{'cnpj_cpf_idgener': '21.556.019/0001-99', 'nome': 'TAVARES E SILVA CONSTRUCAO E REFORMAS LTDA', 'tipo': 'JURIDICA'}",137521,,,00002/2021,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/137521/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/137521/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/137521/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/137521/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/137521/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/137521/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/137521/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/137521/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/137521/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/137521/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/137521/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/137521/terceirizados'}",Pregão,1,00001/2022,"SERVIÇOS COMUNS DE ENGENHARIA, NÃO CONTÍNUOS, INERENTES AO APOIO, MANUTENÇÃO E CONSERVAÇÃO PREDIAL, ELÉTRICA E HIDROSSANITÁRIA, CORRETIVA E PREVENTIVA, COM FORNECIMENTO DE MATERIAL, MÃO DE OBRA, EQUIPAMENTOS E TODO FERRAMENTAL NECESSÁRIO PARA PERFEITA EXECUÇÃO DO OBJETO, QUE SERÁ PRESTADO NAS CONDIÇÕES ESTABELECIDAS NO EDITAL E DEMAIS DOCUMENTOS TÉCNICOS QUE SE ENCONTRAM ANEXOS AO INSTRUMENTO CONVOCATÓRIO DO CERTAME QUE DEU ORIGEM A ESTE INSTRUMENTO CONTRATUAL",63148.031953/2021-06,Sim,Despesa,,Ativo,,,Contrato,765720,,"116.175,00","116.175,00","116.175,00","116.175,00",2023-02-14,2022-02-14
LEI 8.666 / 1993 - Artigo: 24 - Inciso: XXII,Serviços,06,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2022-01-07,,2022-02-28,"{'cnpj_cpf_idgener': '33.938.119/0002-40', 'nome': 'COMPANHIA DISTRIBUIDORA DE GAS DO RIO DE JANEIRO - CEG', 'tipo': 'JURIDICA'}",137622,,,00021/2021,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/137622/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/137622/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/137622/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/137622/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/137622/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/137622/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/137622/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/137622/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/137622/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/137622/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/137622/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/137622/terceirizados'}",Dispensa,12,00076/2021,"VENDA PELA NATURGY E COMPRA PELO CLIENTE DE GÁS NATURAL EXCLUSIVAMENTE PARA USO COMERCIAL, NAS CONDIÇÕES ORA ESTIPULADAS",63148.030850/2021-11,Sim,Despesa,,Ativo,,,Contrato,765720,,"1.643.228,88","1.643.228,88","1.643.228,88","136.935,74",2027-01-07,2022-01-07
LEI 8.666 / 1993 - Artigo: 25 - Inciso: I,Compras,07,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2022-03-07,,2022-03-09,"{'cnpj_cpf_idgener': '01.449.930/0005-13', 'nome': 'SIEMENS HEALTHCARE DIAGNOSTICOS LTDA.', 'tipo': 'JURIDICA'}",138314,,,00016/2021,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/138314/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/138314/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/138314/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/138314/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/138314/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/138314/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/138314/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/138314/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/138314/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/138314/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/138314/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/138314/terceirizados'}",Inexigibilidade,1,00006/2022,"AQUISIÇÃO DE PEÇA FD RTC WITH 3 COPRAS PARA SUBSTITUIÇÃO DE PEÇA AVARIADA DO APARELHO DE HEMODINÂMICA AXIOM ARTIS DFC, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS ESTABELECIDOS NO PROJETO BÁSICO",63148.031983/2021-12,Sim,Despesa,,Ativo,,,Contrato,765720,,"99.131,19","99.131,19","99.131,19","99.131,19",2023-03-07,2022-03-07
